Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 03/30  08:00:00,9.2,87.1416666666667,21.2488771253963,20.9298630995694,0.493058797125641,0.92041118439184,0.921784500042842,,,,,50.0457623618086,,,,,60.1885901000204,,40.4879934741606,,40.2297885372047,4.772520132690748E-002,5.084144629802991E-002,5.151057020071245E-002 
 03/30  09:00:00,9.31666666666667,85.8416666666667,19.9284876303103,19.2571799691949,0.213896563496528,1.01516571942884,0.950062912642241,,,,,58.5710884482355,,,,,89.9495416720146,,45.041175639582,,49.5191522490832,4.934387427700049E-002,5.173346483940014E-002,5.149535446633516E-002 
 03/30  10:00:00,9.86666666666667,81.9166666666667,19.1618221640112,18.9367764248737,8.770891155948218E-002,1.17713330471549,1.06225834182458,,,,,57.1690100645438,,,,,72.2125352764603,,46.2357790410181,,51.4886007625273,4.800003864399353E-002,5.367565267174273E-002,5.158493136715606E-002 
 03/30  11:00:00,9.73333333333333,86.7333333333333,18.8545108907087,18.8009190723258,0.127638098677934,0.987107203482607,0.918320958273667,,,,,54.5536097449544,,,,,61.5814538931403,,46.9897702203149,,51.5980373262409,4.678555789131231E-002,5.325605098411559E-002,5.122190655467725E-002 
 03/30  12:00:00,9.45833333333333,91.9583333333333,18.6385259323643,18.6810662380342,0.178994594504481,0.871939695980478,0.839544074342389,,,,,54.3070588178018,,,,,59.2591062014593,,49.4961251541514,,52.5224615919972,4.678168907824470E-002,5.175317076682282E-002,5.099675525740398E-002 
 03/30  13:00:00,9.61666666666667,92.8166666666667,18.3179447692861,18.1271387434149,0.425416372664144,1.10652880616909,1.08739745984424,,,,,55.527787511071,,,,,91.460736523863,,52.3730192793367,,55.1700354162409,5.012673902496820E-002,5.408169576729174E-002,5.227374797665598E-002 
 03/30  14:00:00,9.93333333333333,91.1833333333333,18.1744020791383,18.4919503252326,8.434801613884303E-002,1.1843881970791,1.09301818023886,,,,,57.2990189681401,,,,,75.67147339611,,53.7522078976125,,54.0950143658119,4.943934390149066E-002,5.534656499380775E-002,5.246848866823840E-002 
 03/30  15:00:00,10.3916666666667,87.5,18.2398392791869,18.9499139147106,0.111643838199613,1.20195564719825,1.03146166940475,,,,,57.6652316875874,,,,,64.6783455765619,,53.547474892455,,53.7172293553846,4.780109640484446E-002,5.540595635202170E-002,5.205492961338815E-002 
 03/30  16:00:00,11.0666666666667,82.0333333333333,18.5045562812765,19.4610739261503,0.342347176891458,1.02693599491869,0.816642272992381,,,,,58.3242011871676,,,,,62.2971251434486,,52.415476766665,,52.7352043650179,4.726382072443702E-002,5.367899304744140E-002,5.086655775712779E-002 
 03/30  17:00:00,11.925,78.2666666666667,18.6316493730982,19.6790034543877,0.314063437477932,0.966279518595358,0.766743270438538,,,,,58.4930909894803,,,,,61.2246427630177,,51.6778313569722,,52.3567650636834,4.663116589599006E-002,5.228874987445500E-002,5.018861238939590E-002 
 03/30  18:00:00,11.7166666666667,80.575,20.6431196963106,20.8135547735581,0.307734230168207,0.699958034881774,0.618878982197872,,,,,47.2741268714018,,,,,44.757803147165,,42.342994921661,,46.7407635124345,4.591063686434401E-002,5.131617330183103E-002,4.943141916686571E-002 
 03/30  19:00:00,10.775,78.7333333333333,21.0323847780405,20.9439917448396,1.0245207550935,0.405298944454608,0.557066045929695,,,,,44.6314458499366,,,,,86.8933547138881,,42.5016661829328,,47.4309235633248,5.021152863526770E-002,4.967944890891402E-002,4.944556185921422E-002 
 03/30  20:00:00,9.7,77.5333333333333,21.1455860857526,20.9795554682051,0.865357189720883,0.101019961610435,0.291994129888336,,,,,42.4680335615147,,,,,45.7983092816594,,44.653093912454,,45.6519338790629,5.187426666041303E-002,4.815619985057831E-002,4.930494938571179E-002 
 03/30  21:00:00,8.675,82.2,21.2100977604513,21.0194765359587,0.800017427398297,0.129638992588205,0.363546178416544,,,,,39.9254175803796,,,,,50.9588551663629,,45.1180929733336,,45.27949505389,5.303243974764638E-002,4.799566627020416E-002,4.956386708377931E-002 
 03/30  22:00:00,8.18333333333333,86.275,20.0625735297368,19.9657579515011,0.458984190664689,0.442110555010867,0.545119778805901,,,,,47.5631970174139,,,,,63.4868434836287,,48.1641834086254,,49.7044027358477,5.228693345661609E-002,4.816853839944161E-002,4.985746247991004E-002 
 03/30  23:00:00,8.33333333333333,89.9083333333333,19.6123795754977,18.8578106809681,0.290140165503005,0.741662236791561,0.765054913501983,,,,,51.4243423516782,,,,,58.8323065554519,,47.644193977821,,52.0493560179144,5.032853589337873E-002,4.869283813798168E-002,5.053817965099753E-002 
 03/30  24:00:00,8.675,91.7583333333333,19.3454178329829,18.3882282917071,0.237140869669461,0.720411949967388,0.695558728899418,,,,,52.7081782657781,,,,,55.1563511339029,,47.6654564694472,,51.9704703429313,4.805658131587060E-002,4.936828457475206E-002,5.030330159428584E-002 
 03/31  01:00:00,8.56666666666667,93.3166666666667,19.1135476302169,18.0696878547036,0.212503786548368,0.748291197495513,0.724277167804973,,,,,52.8730162772621,,,,,54.9725071003539,,48.5267360680614,,52.5601805415416,4.628788055621077E-002,4.926823382539425E-002,4.950211498642698E-002 
 03/31  02:00:00,8.63333333333333,96.0916666666667,18.8453002336427,17.6806863419895,0.17185264371293,0.94616185067057,0.896699387607679,,,,,53.2695350282785,,,,,55.6241437899226,,49.7288395534396,,53.7358305888281,4.624535320871126E-002,5.024379426495570E-002,4.999189983601063E-002 
 03/31  03:00:00,8.74166666666667,95.6666666666667,18.3673529068753,17.2833350031013,7.861338175596187E-002,1.31304662869106,1.21546750392052,,,,,54.199955292047,,,,,57.0935150673019,,52.4726774134723,,55.7000367735251,4.672723872236100E-002,5.382603963898750E-002,5.117165993089095E-002 
 03/31  04:00:00,8.64166666666667,95.2583333333333,17.9077887194024,16.9175208525097,7.608359416095353E-002,1.31759881189816,1.22245005013574,,,,,55.407681526723,,,,,58.300696510529,,53.2676311452267,,56.8618500725818,4.816170528024702E-002,5.658417857271799E-002,5.255637207904570E-002 
 03/31  05:00:00,9.3,95.9166666666667,17.6521509056619,16.7058748150126,5.875274203805204E-003,1.40640358056991,1.24145693625528,,,,,56.2480871374311,,,,,59.1101297677684,,55.2341339807919,,58.0139617983937,4.808161893059846E-002,5.641490252616638E-002,5.278053509913089E-002 
 03/31  06:00:00,10.15,96.0583333333333,17.4291489529262,16.572545837721,0.0,1.54618446009744,1.28356365132749,,,,,58.2880076477381,,,,,60.4390808640667,,59.1990410967886,,60.1658917229141,4.731732049283613E-002,5.680859659679737E-002,5.261959884981503E-002 
 03/31  07:00:00,10.8083333333333,95.4,17.2476931036256,16.5402895780499,0.27170104484512,1.58403622808985,1.2195418441361,,,,,65.0581313809803,,,,,62.6351811948093,,62.1967437660493,,61.9831172383603,4.724663068847668E-002,5.649008066492924E-002,5.215146799336721E-002 
 03/31  08:00:00,11.5083333333333,92.1583333333333,20.1240389536556,20.0465460935568,0.573581835439136,1.35197366268682,1.1018209316151,,,,,57.3911902871326,,,,,70.5831335600423,,48.1265047933862,,46.2165623096453,5.010534293754276E-002,5.574548745033400E-002,5.213774670285120E-002 
 03/31  09:00:00,12.85,83.375,21.0926781666579,21.0403660775002,0.923240598179059,1.1928108667868,0.975700706839251,,,,,54.0926606833203,,,,,77.3231786413998,,48.1073982308809,,49.98388696138,5.213454939274657E-002,5.458425687414714E-002,5.183719213659321E-002 
 03/31  10:00:00,14.2416666666667,73.4833333333333,22.1258600513881,22.8289382406617,1.31249475908909,1.22842869216263,1.0237897143517,,,,,48.0848813210736,,,,,51.7642589334966,,48.0870978482718,,50.7527744685102,5.357965873711729E-002,5.451626118186640E-002,5.242782015849529E-002 
 03/31  11:00:00,15.1083333333333,65.7,22.8384431923136,24.6447159261267,2.25469085817189,1.70613765552685,1.42465948607636,,,,,43.8114203981637,,,,,44.8423647407478,,45.2161576221343,,44.8744695082717,5.569994621304055E-002,5.581456798387879E-002,5.362726634823875E-002 
 03/31  12:00:00,15.575,58.9666666666667,23.9412616255279,26.1824446756984,2.85509772434683,1.33333803040521,1.18210758202626,,,,,40.2514396152467,,,,,40.7410879438927,,39.8444033142539,,39.3473165089406,5.793867813155126E-002,5.710833745895461E-002,5.523647802977247E-002 
 03/31  13:00:00,16.225,55.425,25.262730728475,27.3451747439816,3.39309036775119,0.410998721894947,0.727823686286072,,,,,39.5312420455693,,,,,69.7804721753098,,37.4999538148347,,36.3748880067231,5.834605360810118E-002,5.725856405055226E-002,5.618890049756767E-002 
 03/31  14:00:00,17.0083333333333,51.3,25.2276883393221,27.0030889144331,2.90643505685991,0.42779860608125,0.568190319239803,,,,,38.3721598494107,,,,,42.5255684049501,,37.1935634779694,,36.842245314116,5.855855448736073E-002,5.735793646197705E-002,5.633656315094102E-002 
 03/31  15:00:00,17.0083333333333,48.8,24.8027628216012,26.2287789439787,2.51238382690473,0.786441293765179,0.760113430598391,,,,,36.0800481139733,,,,,36.473385627897,,34.9256827186287,,36.2518547458238,5.795608426269627E-002,5.714164859130162E-002,5.613562562398611E-002 
 03/31  16:00:00,15.9833333333333,52.9416666666667,23.8336075560942,24.7327546097991,2.18426891044201,1.10593431652579,0.993380755383385,,,,,36.1300029800106,,,,,36.0229813538688,,34.7855184937823,,36.6203443903638,5.757888048520011E-002,5.694367983186097E-002,5.573878533300203E-002 
 03/31  17:00:00,15.05,57.65,23.2149989182643,23.9878236399132,1.49246877645418,1.1791985654999,1.01299187782297,,,,,37.2123463766562,,,,,36.9094105903939,,35.7877886889834,,37.4379860655725,5.633972791107358E-002,5.645387471954166E-002,5.501857250512638E-002 
 03/31  18:00:00,14.3916666666667,61.9333333333333,22.6785512458077,23.3713581947997,1.7210328912294,1.27808178442918,1.10250722757411,,,,,38.0841604851328,,,,,37.717484574363,,37.452862373174,,39.2465749218685,5.560986564533701E-002,5.605887011070795E-002,5.433257087677761E-002 
 03/31  19:00:00,13.5166666666667,67.775,22.2144958649686,22.7888739937787,2.10562797940198,1.32254142681163,1.24919913111424,,,,,40.2320347696185,,,,,80.6417280313261,,39.4691883100175,,41.2693956791195,5.704367402020344E-002,5.654697090028763E-002,5.485732825458470E-002 
 03/31  20:00:00,12.75,71.3916666666667,22.0303975322395,22.1791081310575,1.63626485187316,1.02049591209023,0.937496236853583,,,,,40.6954619381699,,,,,45.9289819257395,,41.5128016339357,,42.6209659362038,5.664308543949365E-002,5.631397136153708E-002,5.453585023604138E-002 
 03/31  21:00:00,12.2083333333333,73.7916666666667,21.9410753795774,22.1877924346258,1.50756684068076,0.925262615094928,0.870281205199098,,,,,40.2063854182794,,,,,51.4318689649994,,41.6180157398969,,43.2921794432085,5.601387978491517E-002,5.580654392199511E-002,5.359576145866499E-002 
 03/31  22:00:00,11.65,76.75,21.8732560127532,22.0749175603886,1.03388349513954,0.954277800494179,0.854088029579761,,,,,40.5345148489019,,,,,47.9273852991172,,41.0992880161716,,44.7027014162752,5.506037687456718E-002,5.522774857831644E-002,5.317824882794938E-002 
 03/31  23:00:00,10.875,81.2083333333333,21.9358314444737,21.9663583219948,0.768973975933747,0.73973400391362,0.710277543675847,,,,,41.744916245155,,,,,42.8081957261136,,41.9105130678295,,43.9101132051522,5.320552970411709E-002,5.398611103274405E-002,5.232195218821684E-002 
 03/31  24:00:00,10.4416666666667,85.6583333333333,21.6873506811907,21.2770840381033,0.479291569275726,0.550095495926327,0.565076500883473,,,,,44.9555042794539,,,,,46.28670246792,,43.4908018180431,,45.4157464416228,5.158697877531692E-002,5.228321869744629E-002,5.122979084990861E-002 
 04/01  01:00:00,10.6916666666667,88.8333333333333,21.4624625477562,20.7868729256891,0.231440235852324,0.683175829247749,0.681143286412331,,,,,46.328465784033,,,,,48.0072385712298,,45.2821103136628,,46.8018468690599,4.855417963374279E-002,5.031641383390464E-002,5.045949419908408E-002 
 04/01  02:00:00,11.4833333333333,89.4166666666667,21.2287622476699,20.4193802190347,0.134364004148194,0.863332138737411,0.797308432059924,,,,,47.8430836491813,,,,,49.985811636487,,48.1048216915933,,48.989873153176,4.654489171499523E-002,5.031032492919526E-002,5.063761113720276E-002 
 04/01  03:00:00,11.725,90.4,20.9788923002199,20.1211328645109,9.123278437422723E-002,1.08654282191498,0.934400223980702,,,,,50.0433852353422,,,,,51.9925244560097,,50.9437713852748,,51.2747062361458,4.447607925767996E-002,5.134161886307087E-002,5.017526308276749E-002 
 04/01  04:00:00,11.6583333333333,91.4,20.6208808187603,19.7935911502539,0.296333423013413,1.63328405725778,1.26653809319236,,,,,53.9311566807978,,,,,54.1192734588668,,53.0008811553886,,53.3152323847022,4.463618052828226E-002,5.359338592314594E-002,5.023989553367143E-002 
 04/01  05:00:00,11.875,90.7583333333333,20.318934016661,19.5138556787411,0.465894491026243,1.62840029596876,1.21796859728254,,,,,57.8514073338128,,,,,57.2856147747044,,54.1004880778569,,55.2010465647024,4.847486619230340E-002,5.538277121732690E-002,5.096502755411717E-002 
 04/01  06:00:00,11.825,91.7,20.0724910840889,19.2550105265584,0.516341221598612,1.80862063818581,1.33433027421614,,,,,59.6716176584054,,,,,59.3429007726842,,55.2447359915225,,56.9276702371486,4.975336103791380E-002,5.542316158062046E-002,5.168611143006530E-002 
 04/01  07:00:00,11.7,91.9416666666667,19.7122558102651,19.0379647224995,0.518056845134722,1.79715705195651,1.33545871617214,,,,,63.555077021343,,,,,60.8185747552453,,56.4301422598181,,58.2141269428536,5.105715033906118E-002,5.605125588217990E-002,5.264188571203866E-002 
 04/01  08:00:00,11.7583333333333,90.,21.2090135291821,20.9982110937844,0.658910120069046,1.71606454588733,1.35893709805964,,,,,54.5104248819027,,,,,66.7468532905938,,47.9455600185805,,48.0874912787771,5.197550171186378E-002,5.592496074616059E-002,5.308537242203709E-002 
 04/01  09:00:00,11.975,87.0166666666667,21.4020008321423,21.2155761976239,0.496264886477218,1.55448851069883,1.19341193098809,,,,,50.7221209716298,,,,,69.8851142577505,,46.8665390194203,,50.4172925883806,5.216480520497171E-002,5.571293181259560E-002,5.290943802544253E-002 
 04/01  10:00:00,12.1583333333333,84.9,21.5015002856739,21.3412580861629,0.476082157533338,1.51297373037681,1.16515601618725,,,,,48.0353868300639,,,,,52.9174789660853,,46.052444788909,,52.1817938097644,5.105705388430400E-002,5.495537772850923E-002,5.226455571532420E-002 
 04/01  11:00:00,12.375,83.175,21.604598327356,21.5000883038847,0.475665595223238,1.5820106124872,1.20933165556634,,,,,46.5659121644004,,,,,48.6630499101376,,45.51962504945,,51.8051202225249,5.080232074723326E-002,5.512093045134428E-002,5.242686617274498E-002 
 04/01  12:00:00,13.0833333333333,78.1,21.67436585659,21.6003365479323,0.440474046438921,1.39091163447599,1.07500657722861,,,,,45.8519706263443,,,,,47.34634867166,,45.0578057732341,,51.3189926697541,5.044259294508799E-002,5.487241203474658E-002,5.220422868983632E-002 
 04/01  13:00:00,13.6166666666667,75.8583333333333,21.8381995463926,21.8651362790444,0.357706831427383,1.26905823743513,1.09350341412709,,,,,47.4270150412694,,,,,86.9391754834901,,44.5860045468354,,49.7888128365089,5.173852057687112E-002,5.523513262110345E-002,5.205919278639040E-002 
 04/01  14:00:00,14.8083333333333,71.9666666666667,21.9222165552402,22.1368506621578,0.289624266790862,1.62053495313345,1.24778137169584,,,,,50.1592527275073,,,,,67.2963989539341,,45.2074120324605,,52.1146858708335,4.907504975544125E-002,5.492717632404157E-002,5.180220075652769E-002 
 04/01  15:00:00,15.6,69.9666666666667,22.0702041012686,22.6078725123765,0.225810153683998,2.01250871959038,1.54807551076346,,,,,47.052779162418,,,,,51.271387793964,,46.3156275645314,,50.7238299025931,4.989400411737727E-002,5.665288408853964E-002,5.232911463354797E-002 
 04/01  16:00:00,15.075,70.9166666666667,22.1036680919583,22.7129879506234,0.36061656623968,2.18753861942156,1.6494867501551,,,,,46.8813750748882,,,,,48.9562490330641,,46.5752875804187,,49.8956763685476,5.017786320611459E-002,5.766951566927873E-002,5.316237241292876E-002 
 04/01  17:00:00,14.4083333333333,72.5166666666667,22.1036665109035,22.7139788141004,0.107366924852278,2.27664348554292,1.82884412160801,,,,,46.1066886009311,,,,,48.074640621429,,45.2302529261858,,48.9986707824007,5.125173662373685E-002,5.789830929379724E-002,5.389099007984636E-002 
 04/01  18:00:00,13.9083333333333,75.2333333333333,21.8836602052621,21.9774592765839,0.0,2.23158202163513,1.91487292654937,,,,,45.8796646060657,,,,,48.0305000742133,,45.1379651021603,,50.1475927236417,5.028152493321929E-002,5.861239353670850E-002,5.516666143995824E-002 
 04/01  19:00:00,13.2333333333333,79.3166666666667,21.7932202499633,21.7340326210187,0.291170673248577,2.20667255163403,2.00413561648762,,,,,46.5307199193695,,,,,85.0357591902303,,45.432123901477,,49.7183030418499,5.360480877481192E-002,5.891369816395436E-002,5.690328431319566E-002 
 04/01  20:00:00,12.7833333333333,82.625,21.748484999313,21.6350710018151,2.150095624815769E-002,2.09792403182104,1.90128421998034,,,,,47.3065685839453,,,,,50.599797285044,,45.9454156014661,,47.9188776067282,5.368364643356997E-002,5.868037562498416E-002,5.681929928788484E-002 
 04/01  21:00:00,12.2333333333333,85.3666666666667,21.7139225124263,21.5850640568683,8.494434756611187E-002,1.95394810145033,1.79587152224265,,,,,47.1951624896126,,,,,57.9738716718201,,46.1311428216546,,49.3762475871997,5.304360271389652E-002,5.853114122700681E-002,5.679048502863478E-002 
 04/01  22:00:00,11.6083333333333,87.9833333333333,21.6829414984227,21.5384453254054,0.104105528229914,1.7621185530771,1.63547537837691,,,,,46.9087272523173,,,,,53.4111340336993,,45.6190336526168,,50.2153181394034,5.276377496847452E-002,5.814523903544064E-002,5.640163578946130E-002 
 04/01  23:00:00,11.4,89.6,21.7785955989817,21.6656770362462,8.727259853384151E-002,1.60691988494298,1.48812746239025,,,,,47.2428050072645,,,,,47.8535889718951,,46.2682414004375,,47.8712829896673,5.210898041786094E-002,5.767584094870876E-002,5.607145610127005E-002 
 04/01  24:00:00,11.3416666666667,89.4,20.9647567518931,20.5225380009853,8.597799251362015E-002,1.40788584132063,1.31119764503175,,,,,50.3158689930456,,,,,52.0793085636893,,50.2746186715084,,52.3221187129047,5.122628568787955E-002,5.713595728466227E-002,5.504170736763231E-002 
 04/02  01:00:00,11.4166666666667,88.9,20.4965610113159,19.9257013809001,0.103504428871482,1.31175405733036,1.23583741738732,,,,,51.4922090957749,,,,,53.3485600908882,,51.1608920866703,,53.5815493369623,5.065068878450402E-002,5.667329953091454E-002,5.430058954244978E-002 
 04/02  02:00:00,11.7333333333333,89.6583333333333,20.0280015348887,19.5231378831817,7.100994232555909E-002,1.63489955349322,1.50714796196964,,,,,52.0875915377024,,,,,54.3179950347778,,53.476945827191,,54.9719983667966,5.071911324858980E-002,5.736932937688576E-002,5.437888710447421E-002 
 04/02  03:00:00,12.3083333333333,90.375,19.589015623393,19.1880811980698,4.600277943844028E-002,1.75887712862976,1.60566029214302,,,,,53.5501169290321,,,,,56.1175878064342,,57.0633241476755,,57.3550935352247,5.144974110560779E-002,5.824557549997961E-002,5.500858620522636E-002 
 04/02  04:00:00,12.4833333333333,90.4416666666667,19.5718168220358,19.0423181646944,0.117631000133908,1.0620482092458,1.00792381610504,,,,,56.0124306925255,,,,,58.6051050002461,,58.3395324152374,,59.0763578567339,5.075770540256182E-002,5.691871080734220E-002,5.433340160539186E-002 
 04/02  05:00:00,12.75,89.175,19.6690135437641,18.9121198930862,0.154100128622387,0.815534873686329,0.804477294425753,,,,,57.7624140430595,,,,,60.5899001784202,,57.9902079342136,,59.9978668368388,4.902015372300425E-002,5.374182879937164E-002,5.272706381006125E-002 
 04/02  06:00:00,13.0583333333333,87.0166666666667,19.3324467580421,18.6517301712711,3.891982894834558E-002,1.38997121995536,1.26910671660233,,,,,59.2971045513952,,,,,62.0623426796319,,59.5374156598531,,61.6098746396134,4.864001951600200E-002,5.594951895666827E-002,5.283459177786137E-002 
 04/02  07:00:00,13.0416666666667,86.0416666666667,21.0516331735901,20.8513054142266,0.0,1.86883246242415,1.68175825719287,,,,,52.6790861826507,,,,,49.5876857103354,,49.7109055337611,,49.6584396941037,4.962844927030196E-002,5.792912325025468E-002,5.480787799509790E-002 
 04/02  08:00:00,13.,86.7,21.401709320526,21.2552554520532,0.271327315983524,1.79274422100752,1.65574118605438,,,,,51.7569412383878,,,,,69.2722788071327,,49.1568478813572,,49.3343679303665,5.204675974405042E-002,5.834028853982452E-002,5.650717808057022E-002 
 04/02  09:00:00,13.2333333333333,86.6166666666667,20.235045053339,20.3188744745654,5.140780206861767E-003,1.64759156442507,1.41975909404707,,,,,58.5238767702473,,,,,88.488078494164,,55.882057801066,,56.6916461044119,5.272708294959016E-002,5.799168754679580E-002,5.551214410742067E-002 
 04/02  10:00:00,13.8083333333333,83.8666666666667,20.0141314758267,20.8490513477816,0.148897478115825,1.63070916759577,1.29579220696549,,,,,59.6840994320911,,,,,71.7087755715234,,57.246849200781,,56.6652400944247,5.048577032591973E-002,5.723272482467887E-002,5.412777006083428E-002 
 04/02  11:00:00,14.1583333333333,77.825,20.2671200688111,21.3745118911529,1.04921095237972,1.46420920106064,1.16065121719816,,,,,58.8539498182648,,,,,63.367693693697,,55.7561750733159,,55.4387729025581,5.156180838611482E-002,5.565134640637457E-002,5.305044102082690E-002 
 04/02  12:00:00,15.1916666666667,66.8833333333333,21.5658869631782,23.3267763491416,1.67499439881499,0.962324901088609,0.857876921163053,,,,,55.2228201246955,,,,,57.6627728956835,,50.4923138590258,,49.5921632557777,5.427966385707689E-002,5.517332370987933E-002,5.297279962125074E-002 
 04/02  13:00:00,15.375,56.6333333333333,22.7440012937763,24.360545962612,1.85248292366204,0.557896943662637,0.666425151395244,,,,,49.1438029622028,,,,,87.8939085911406,,43.1648261292685,,42.5430889537738,5.630876665013206E-002,5.487547297960412E-002,5.422783147591467E-002 
 04/02  14:00:00,15.4666666666667,51.3166666666667,23.3777733069014,25.2036595967444,2.09399355956749,5.672328971259266E-002,0.324654696914729,,,,,44.2503295476597,,,,,56.8360789646702,,39.0427316269382,,38.6391757970248,5.681207033084512E-002,5.467629573558411E-002,5.433634687601999E-002 
 04/02  15:00:00,15.8583333333333,47.3333333333333,23.8482746000162,25.6932754357419,2.20425501035087,0.0,0.306558290064285,,,,,40.5770407558116,,,,,42.431342724299,,34.8567739693354,,34.691103902117,5.763798072772696E-002,5.518131224539805E-002,5.502841775657200E-002 
 04/02  16:00:00,15.4916666666667,48.0083333333333,23.7474681527248,25.2042903020497,1.43334445382479,0.304402212655387,0.42211557307269,,,,,39.1667660486357,,,,,39.4634171029315,,32.4915892948083,,33.0690034665394,5.670318662519493E-002,5.466543334458742E-002,5.473622522414495E-002 
 04/02  17:00:00,14.7333333333333,51.3166666666667,23.057647348046,24.060915635639,1.13690503536801,0.480165225351822,0.50764613847802,,,,,40.0932856685361,,,,,39.8881675971356,,32.7724667904488,,34.1540995591274,5.496030002528273E-002,5.407112781259251E-002,5.383499514692841E-002 
 04/02  18:00:00,13.9916666666667,51.7583333333333,22.5822148681407,23.2861199579516,1.23372171761062,3.137065467432518E-002,0.238539768342344,,,,,32.6943484273441,,,,,32.3083854010212,,33.5312460917795,,35.3942613580211,5.486369890253453E-002,5.283742418825189E-002,5.287512146268047E-002 
 04/02  19:00:00,12.8833333333333,54.8583333333333,22.2556034737046,22.8413204898557,1.36457763365386,0.0,0.223220622625136,,,,,32.314854984217,,,,,85.4059867418247,,33.9265966613242,,36.0740189469005,5.524938747800762E-002,5.148066521498345E-002,5.254768878616330E-002 
 04/02  20:00:00,11.425,60.7833333333333,21.985021804886,22.1583382072196,1.02750331363929,2.184527140805665E-002,0.220332338075884,,,,,33.6410171062755,,,,,42.5962481477919,,39.5523810440897,,39.7563124013812,5.397940781156371E-002,5.061475942537413E-002,5.115731436675136E-002 
 04/02  21:00:00,9.69166666666667,67.5166666666667,21.8549237496331,22.0802491644745,0.644405961935656,0.298409985488591,0.455486494494235,,,,,34.0481006924879,,,,,47.6234588456193,,38.2485205308058,,39.2189058099755,5.317487594254033E-002,4.991691255167176E-002,5.055323324548775E-002 
 04/02  22:00:00,8.025,73.575,21.384684958867,21.7076236946194,0.603425123823862,0.355843026101705,0.49757424705776,,,,,38.6489669838092,,,,,55.5768554331379,,37.9040024888561,,40.1381732743822,5.203627412345777E-002,4.887483270140406E-002,5.019602258519467E-002 
 04/02  23:00:00,6.7,77.5666666666667,21.2645784449765,20.8755185582861,0.500066320780198,0.379963425848363,0.557286361717143,,,,,40.8640296900281,,,,,46.6936226788865,,38.1608872801175,,40.3648275589009,5.157178793929576E-002,4.824368120660724E-002,5.044430206472809E-002 
 04/02  24:00:00,6.55,80.9416666666667,21.1154457556653,20.3011769936381,0.454490547054378,0.243045083139621,0.50449493690665,,,,,42.0256213359618,,,,,40.342429677441,,38.0430546021589,,37.9754262281704,5.103190495295795E-002,4.700847991984638E-002,5.085732953036726E-002 
 04/03  01:00:00,5.86666666666667,87.0666666666667,20.82157927691,19.7764024027735,0.417771405234947,0.571355456016749,0.716248196307975,,,,,40.9589483885761,,,,,39.595763423362,,37.8045221919396,,37.8975840023908,5.078471691794818E-002,4.690901744528992E-002,5.121481331008117E-002 
 04/03  02:00:00,4.61666666666667,92.0916666666667,20.4320834072482,19.2001089315195,0.438627079648503,0.557116918413203,0.715208868914043,,,,,39.3920993084399,,,,,40.0380596260777,,36.7278461889843,,38.178948125195,5.081103297413552E-002,4.857817175132877E-002,5.183548146557975E-002 
 04/03  03:00:00,3.96666666666667,95.225,20.1538664336211,18.7524918060884,0.448218558800524,0.541787608419749,0.708012299316476,,,,,39.1621049732569,,,,,40.1456610133833,,36.0420684601056,,38.3379156733348,5.104340234637140E-002,4.823460280474997E-002,5.177195204253109E-002 
 04/03  04:00:00,3.625,96.6,19.7678302214988,18.2477536563654,0.426031086983384,0.684822551976274,0.804307148260949,,,,,39.0158020815885,,,,,40.6592570436307,,35.8742294035172,,38.9562788039061,5.105614838296496E-002,4.916650401268863E-002,5.205705041780539E-002 
 04/03  05:00:00,3.675,96.6,19.5002505625961,17.8697154527149,0.448467997147743,0.477894180806299,0.662370077275736,,,,,39.2165409466441,,,,,41.3163518776934,,35.6641535442761,,39.2933529331253,5.106968098034233E-002,4.902362373005106E-002,5.198784325055147E-002 
