Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),LIVING:Zone Operative Temperature [C](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 01/09  20:00:00,-1.15833333333333,77.8583333333333,14.1404936167709,11.6910367362505,6.019033695181802E-002,1.94144640545796,0.0,,,,,,,,33.6426375743057,,50.9018074186404,,49.2199028732473,,34.7850252890878,5.323105513890240E-002,5.683167134098910E-002,5.341581395513193E-002 
 01/09  21:00:00,-1.025,77.025,14.6292956138569,11.6773772182713,1.280372151219404E-002,1.87530942824015,0.0,,,,,,,,32.2686840751808,,49.2901180382728,,47.4900355402382,,35.0015957370893,5.255125002843369E-002,5.703858844778929E-002,5.312615817205139E-002 
 01/09  22:00:00,-0.9,78.7333333333333,14.1626731873041,11.0372006871252,0.105400458052592,1.74496646907951,0.0,,,,,,,,34.4040354957846,,51.9040713438746,,48.9306380660433,,36.6564540741508,5.237438162956326E-002,5.695005053682490E-002,5.274312834103886E-002 
 01/09  23:00:00,-0.725,83.1416666666667,13.1252658013621,10.8860245380937,6.409896437203505E-002,1.897939693809,0.0,,,,,,,,36.3912840724365,,53.9847988558483,,42.6068912666922,,37.2952614561195,5.232535639275057E-002,5.695492170390030E-002,5.263385976264991E-002 
 01/09  24:00:00,-0.425,84.1083333333333,12.6172280840455,10.7212216271403,0.0,1.92112752308739,0.0,,,,,,,,36.1841750812083,,58.8719577258494,,43.481396666894,,38.7968763478256,5.187184089928684E-002,5.712860011221674E-002,5.323034908240207E-002 
 01/10  01:00:00,-0.3,86.9583333333333,12.2838956093749,10.6279262647765,1.032393169794938E-002,1.63716897389276,0.0,,,,,,,,36.5170890982397,,60.6225779423339,,44.9356220222443,,39.81580369378,5.140926444951340E-002,5.672701626716847E-002,5.269266297449099E-002 
 01/10  02:00:00,-0.183333333333333,89.5583333333333,11.9930120890389,10.5604072620665,9.427933602359007E-002,1.48178385262918,0.0,,,,,,,,37.8549318914255,,63.1659003990406,,47.3749539418978,,41.187558405541,5.101858492939958E-002,5.621080314531211E-002,5.150322358824463E-002 
 01/10  03:00:00,-4.166666666666666E-002,88.6083333333333,11.7272008701223,10.4589505820604,0.124740324272932,1.47333283701557,0.0,,,,,,,,39.6154082351434,,64.0278564565603,,48.8109948606272,,42.7023468546661,5.109479662599963E-002,5.616583337708841E-002,5.093560768504449E-002 
 01/10  04:00:00,5.833333333333333E-002,88.0166666666667,11.5207633874515,10.3493946262061,6.556421652504694E-002,1.47977841445686,0.0,,,,,,,,40.6148880477886,,64.3393937849895,,49.3002602078185,,43.6588813026383,5.086740238250623E-002,5.612835172908728E-002,5.080882400194802E-002 
 01/10  05:00:00,0.1,89.2666666666667,11.3254141565892,10.2192017103355,6.455887657331956E-002,1.57416440305488,0.0,,,,,,,,41.4938547292864,,65.5640318115827,,50.3917569624675,,44.479957838455,5.048920772075996E-002,5.619916937430049E-002,5.103425925018776E-002 
 01/10  06:00:00,0.158333333333333,88.9916666666667,11.1061976160671,10.094760847602,0.106096077104255,1.53735346059449,0.0,,,,,,,,42.6337506831611,,66.3624092144826,,51.5056540014165,,45.3902693037035,5.086184111045030E-002,5.639346452788415E-002,5.132698534015779E-002 
 01/10  07:00:00,0.2,89.3666666666667,11.646354064693,10.4626117262747,0.161169050303148,1.64106916015834,0.0,,,,,,,,40.2130795182878,,63.5535071205624,,48.6001441077349,,43.5342393669927,5.111019722727134E-002,5.639723708032784E-002,5.131185908994062E-002 
 01/10  08:00:00,0.141666666666667,91.3666666666667,11.8150911966281,10.4823030037109,0.243645148167129,1.33487171386077,0.0,,,,,,,,40.0721668221476,,63.745833602125,,65.4539150019235,,43.6105241609624,5.164534938612438E-002,5.611865316851792E-002,5.165802947929302E-002 
 01/10  09:00:00,0.216666666666667,90.0416666666667,11.3899464542042,9.8901839378918,0.164328361144816,1.39394566596543,0.0,,,,,,,,43.1522982924793,,67.6803256193644,,80.9521950373923,,47.8256748378493,5.181268771007532E-002,5.584556657748569E-002,5.152946877849959E-002 
 01/10  10:00:00,0.3,88.5,11.8026776837401,9.62394887421014,0.196546338384819,1.21516643022297,0.0,,,,,,,,43.3546846812804,,67.1436215335559,,60.282487096342,,50.4004436790983,5.151069827638896E-002,5.570285520238435E-002,5.011358684152928E-002 
 01/10  11:00:00,0.3,88.5,11.9378635699316,9.49126806338142,0.172770158889625,1.16619198938011,0.0,,,,,,,,43.2572788901085,,66.3045743130937,,50.8051563206944,,51.1990021732953,5.107693333523732E-002,5.529541890454515E-002,4.856287236991438E-002 
 01/10  12:00:00,0.3,89.2,12.0049467260567,9.41337968673556,0.217459374959559,1.09472039154509,0.0,,,,,,,,42.5812772211562,,65.446429356381,,49.9888971935147,,50.7218046060249,5.076131420350091E-002,5.500146158884894E-002,4.728986892470921E-002 
 01/10  13:00:00,0.416666666666667,88.65,11.3280636978699,9.35876941518569,0.294784649947989,1.1231230302898,0.0,,,,,,,,44.8509849472415,,67.0426361611621,,95.152427814431,,50.3861780022139,5.155778172520385E-002,5.470153499728970E-002,4.661310045522907E-002 
 01/10  14:00:00,0.441666666666667,87.8416666666667,11.8182593721261,9.29843077314371,0.202962527460022,1.04569428895526,0.0,,,,,,,,43.5409056501881,,68.5793439843709,,81.3590743241071,,51.0309874087897,5.105242312150216E-002,5.478899522305328E-002,4.578841187123594E-002 
 01/10  15:00:00,0.341666666666667,90.25,12.0357392215608,9.1893559382203,0.202645318189383,1.09604146779618,0.0,,,,,,,,44.9485996535764,,67.440534626587,,56.1205939269173,,52.7246362316376,5.051710269589890E-002,5.469342684762953E-002,4.478223522406444E-002 
 01/10  16:00:00,0.183333333333333,93.05,12.0195976749628,9.05963112932453,0.239200264962807,1.01592964328051,0.0,,,,,,,,45.5460411727765,,67.5665823591218,,47.5884765777786,,53.2499758283819,5.064737234161213E-002,5.483894770260805E-002,4.487045421819735E-002 
 01/10  17:00:00,4.166666666666666E-002,94.9083333333333,11.9525536431125,8.92637319250261,0.269753094408661,0.951702629227609,0.0,,,,,,,,45.9440658648575,,67.6385309207945,,45.8066924660789,,53.6230198066792,5.083243155338937E-002,5.442478912375034E-002,4.449602626805815E-002 
 01/10  18:00:00,-5.833333333333333E-002,96.8666666666667,12.6971979256647,9.45380204345185,0.275382581390923,0.933114731333967,0.0,,,,,,,,43.2169862133109,,64.3695107137632,,46.0052980573965,,50.3519343856562,5.112584777022725E-002,5.452579518056781E-002,4.453928164114077E-002 
 01/10  19:00:00,-0.1,97.7,13.0773272985933,9.7929725239397,0.339382601785209,0.953437305456569,0.0,,,,,,,,43.1763410762137,,66.0151039896709,,93.8735919793978,,49.4453579613159,5.152997453159811E-002,5.385404281409329E-002,4.375949809207293E-002 
 01/10  20:00:00,-0.1,97.7,12.5761747181219,9.97439523724105,0.277986540070942,0.756437610038826,0.0,,,,,,,,45.5777693124179,,73.9050713508362,,65.0703498121101,,53.1903809994403,5.124712100993473E-002,5.302616794018972E-002,4.384996657413718E-002 
 01/10  21:00:00,-0.158333333333333,97.7583333333333,13.1595544873508,10.1375791093017,0.272624910075278,0.704122223588297,0.0,,,,,,,,43.7822446839476,,78.0642136524927,,63.7688217125976,,57.1268792145039,5.078532211511844E-002,5.317076717972782E-002,4.349490173116564E-002 
 01/10  22:00:00,-0.2,97.8,12.8422858043312,9.63912968642339,0.274528274947916,0.752020725770373,0.0,,,,,,,,47.3612057012794,,80.4698144412113,,70.8344954172338,,61.3646449906092,5.056919492833558E-002,5.328498778973028E-002,4.297740877917162E-002 
 01/10  23:00:00,-0.258333333333333,97.7416666666667,11.8646324096801,9.65195964271133,0.269909082973699,0.7404078419316,0.0,,,,,,,,50.3818244576527,,75.6176470295836,,57.5528039350918,,61.3303309632346,5.056799806907936E-002,5.350867909275248E-002,4.276331360281538E-002 
 01/10  24:00:00,-0.416666666666667,97.5833333333333,11.3984177651188,9.67766246266129,0.265062758252205,0.74121331409812,0.0,,,,,,,,49.361688321877,,73.276845272287,,50.3869784417748,,59.9907507326192,5.018770932245702E-002,5.316930936390308E-002,4.251549601718303E-002 
 01/11  01:00:00,-0.675,96.0416666666667,11.0814843829546,9.67311073932568,0.291334124428862,0.67565589790128,1.058476340887110E-002,,,,,,,,47.7785987245914,,69.8470973672144,,48.1049269965176,,57.5570003201586,5.043165057012372E-002,5.328300503506628E-002,4.266669803320357E-002 
 01/11  02:00:00,-0.916666666666667,94.825,10.8279436910389,9.64931448029431,0.290973505956795,0.619803345212248,1.760564515124325E-002,,,,,,,,45.8311606297203,,67.1178885122842,,46.588002707648,,55.0648713748421,5.056433240905834E-002,5.285385550278810E-002,4.249167925224018E-002 
 01/11  03:00:00,-1.05833333333333,94.7,10.6362337229631,9.6341750862958,0.268859841062111,0.60608598393766,0.0,,,,,,,,44.7611666408372,,64.0170896267463,,45.8154607782583,,52.6908953215825,5.031233428064235E-002,5.259878017454741E-002,4.218140500890744E-002 
 01/11  04:00:00,-1.15833333333333,94.5833333333333,10.4836343537423,9.61108839159757,0.25172680013062,0.533309495330515,3.018934588718688E-002,,,,,,,,44.370218389322,,61.4763681228729,,45.4621928922628,,50.8544259339996,4.967294752761153E-002,5.194229397907955E-002,4.171058643233009E-002 
 01/11  05:00:00,-1.2,94.5,10.3268563611267,9.58566563685448,0.250042370490525,0.550199253055577,1.655177173103880E-002,,,,,,,,44.3342553517652,,59.7307794207508,,45.4154594832752,,49.4661960230641,4.919897712284366E-002,5.146567197536710E-002,4.130599807407592E-002 
 01/11  06:00:00,-1.2,94.5,10.1724510989244,9.56386322722024,0.249863964843889,0.5890151253907,0.0,,,,,,,,44.4830291288164,,58.4388779433769,,45.6615394741252,,48.4225435943241,4.911939276938551E-002,5.166452571019369E-002,4.085890507328111E-002 
 01/11  07:00:00,-1.25833333333333,94.4416666666667,10.7730653247777,10.0345495434903,0.281279267237815,0.649497581147451,3.040385310880381E-002,,,,,,,,41.4028516614779,,56.1880802386973,,42.8400446990025,,45.2712654924394,4.925945140823834E-002,5.194224940745359E-002,4.067817397291187E-002 
 01/11  08:00:00,-1.35833333333333,93.2333333333333,10.9662881497631,10.1661773334777,0.422656616530239,0.840583214934515,9.386856587933683E-002,,,,,,,,40.5797376383364,,57.4438771220523,,60.9191977047117,,44.1209534469441,4.992540752688299E-002,5.198967964993898E-002,4.078042170984346E-002 
 01/11  09:00:00,-1.34166666666667,92.3416666666667,10.5773245782912,9.6167760190623,0.282105709839294,0.65728971691145,2.901299877314535E-005,,,,,,,,41.6384501859306,,68.6820602482249,,82.4671597892595,,49.452020964548,5.054893778454638E-002,5.213520948058598E-002,4.092775423753397E-002 
 01/11  10:00:00,-1.125,90.1416666666667,11.0577969469442,9.33883728926905,0.270043546456406,0.567033469818375,1.830835039762077E-002,,,,,,,,40.3390056124469,,74.1469226282746,,63.9058408594938,,55.1664663126841,5.030918020675121E-002,5.252571153507474E-002,4.133693408993382E-002 
 01/11  11:00:00,-0.883333333333333,88.775,11.2805704005448,9.23201706793728,0.252604345074096,0.510547621342989,2.809540791884326E-002,,,,,,,,40.5297105062069,,71.8434580785896,,49.4319412482334,,56.1987748588195,4.967075361100268E-002,5.182597840621233E-002,4.132233454773725E-002 
 01/11  12:00:00,-0.683333333333333,87.7916666666667,11.4484575309029,9.19443071209658,0.251379317234225,0.552588599078478,2.112816529817507E-003,,,,,,,,40.634889371897,,65.8050037623841,,45.0954663368577,,54.1737067516364,4.932348227855771E-002,5.154458380604323E-002,4.081166092084523E-002 
 01/11  13:00:00,-0.6,87.,10.7943430336119,9.1711961478295,0.367137834932379,0.879228435549716,6.229780277055789E-002,,,,,,,,42.8680495660342,,63.9844250939938,,95.137718161834,,52.4745432461981,5.017414371319531E-002,5.203651536601678E-002,4.016668442641575E-002 
 01/11  14:00:00,-0.541666666666667,88.225,11.4734752827103,9.22548160616492,0.255207429389499,0.65150307388592,0.0,,,,,,,,41.0443861255164,,69.4861888347129,,84.5317190978666,,52.66860060888,4.997311322574711E-002,5.235811358701056E-002,4.020397871684783E-002 
 01/11  15:00:00,-0.383333333333333,88.1666666666667,11.9674434262823,9.31342329661965,0.255894392166564,0.629932100316708,0.0,,,,,,,,42.6126337858418,,68.6007288347736,,56.8114289635566,,54.0654045658922,4.968874770394613E-002,5.259353409884408E-002,4.040443211887417E-002 
 01/11  16:00:00,-0.416666666666667,88.4333333333333,12.1871486849885,9.3536641826816,0.256357653862085,0.596587542986034,0.0,,,,,,,,43.0402908077379,,65.4722127450783,,44.4553223609747,,54.0013560475436,4.954354899622296E-002,5.231346841282911E-002,4.032830646291683E-002 
 01/11  17:00:00,-0.616666666666667,90.2083333333333,11.9438570991536,9.1190086796946,0.25955635265808,0.599809498592615,0.0,,,,,,,,43.6462362618619,,62.0708113162774,,40.2002686697308,,53.571846916577,4.950048451182406E-002,5.223712443655295E-002,4.023252034148089E-002 
 01/11  18:00:00,-0.758333333333333,91.,12.6427844115744,9.6124034460995,0.269607496925667,0.543673312855892,1.993903391153308E-002,,,,,,,,40.9938891047898,,57.1348659780119,,39.2525546517228,,49.5775712862175,4.961244121345302E-002,5.212142640244222E-002,4.034878485573787E-002 
 01/11  19:00:00,-0.741666666666667,92.1083333333333,12.9635601102876,9.9033776151569,0.406908778858235,0.908360110347184,9.797210568928705E-002,,,,,,,,40.5970958948127,,58.1161766189744,,91.96438901838,,47.9257139192456,5.046394628815792E-002,5.219281435492596E-002,4.044589568042466E-002 
 01/11  20:00:00,-0.816666666666667,92.8416666666667,12.4823530298119,10.0974417173024,0.273796939908871,0.570520194909106,2.213644795308947E-002,,,,,,,,42.1678305786059,,67.4843271611399,,62.1511809962473,,50.6365108069067,5.028761409572130E-002,5.141905039392428E-002,4.076274624483133E-002 
 01/11  21:00:00,-0.725,93.0333333333333,13.0586866701671,10.2591438003358,0.285087525212373,0.585306923348431,3.410787506401709E-002,,,,,,,,40.17823171717,,71.9339909159613,,59.7019131693768,,54.2021188323017,5.012203880533921E-002,5.195819908661641E-002,4.115077563780112E-002 
 01/11  22:00:00,-0.716666666666667,94.25,12.7348253416223,9.74394029253627,0.294708799164461,0.543201558347197,6.283221560500905E-002,,,,,,,,43.7804032966696,,74.7266503502437,,65.9934200014187,,57.7528538251586,5.019648973659829E-002,5.219797137195597E-002,4.140001419643525E-002 
 01/11  23:00:00,-0.8,95.,11.7396494517844,9.74795854796884,0.332742183958982,0.538170094272447,7.507150533673365E-002,,,,,,,,47.1668213061081,,69.3363892318559,,54.2701892492244,,57.4406791362513,5.021207301688716E-002,5.208828274987900E-002,4.141297895493495E-002 
 01/11  24:00:00,-0.683333333333333,93.95,11.2598932283821,9.77280413226486,0.300459810269848,0.530268256518809,5.710689994854201E-002,,,,,,,,46.385998076985,,66.0367841820949,,46.4203731038055,,56.2113951015021,5.019762486716203E-002,5.198213766359411E-002,4.153627044676053E-002 
 01/12  01:00:00,-0.6,91.975,10.977850671964,9.77490152652513,0.323829023721885,0.514504390894211,7.154900575925603E-002,,,,,,,,45.5126432513894,,62.1262782229187,,44.012793479947,,54.1906019246104,5.002054958472565E-002,5.186567848699767E-002,4.147885011088903E-002 
 01/12  02:00:00,-0.6,91.1,10.741787620857,9.76445147474837,0.384640486325209,0.524636129134234,0.101228662517274,,,,,,,,44.405312002273,,58.7557391642579,,43.1104252651831,,52.0858034499886,5.032482595329096E-002,5.177161090176722E-002,4.141946034852362E-002 
 01/12  03:00:00,-0.6,89.9333333333333,10.5204820296931,9.74750387093592,0.453442943722055,0.569595591299377,0.128408459900866,,,,,,,,44.001697887847,,56.1591123231979,,42.9561691425159,,50.1960948908262,5.110998864493239E-002,5.221052765104529E-002,4.171632749606622E-002 
 01/12  04:00:00,-0.658333333333333,88.925,10.3179222331313,9.72530097538649,0.4093191729603,0.620833882137945,9.002914573934866E-002,,,,,,,,43.6248855041798,,54.3990831642384,,42.8809258491358,,48.5446853901325,5.183777415440149E-002,5.286537354541750E-002,4.237384337312456E-002 
 01/12  05:00:00,-0.583333333333333,88.975,10.1190285588067,9.69577466181999,0.481181905294653,0.641754162542366,0.131979519089165,,,,,,,,43.6861698941791,,53.0978089056286,,43.0468706357796,,47.2234398124857,5.213264586893055E-002,5.337796076078596E-002,4.311217284082058E-002 
 01/12  06:00:00,-0.558333333333333,90.2666666666667,9.88748414306288,9.65106091340865,0.583171901966759,0.703310743593913,0.171612697829434,,,,,,,,44.5374995973378,,52.0729558383309,,43.9787241904964,,46.5805818595034,5.310969439911190E-002,5.381145812290606E-002,4.392203083399496E-002 
 01/12  07:00:00,-0.541666666666667,91.2166666666667,10.4684424703723,10.1264857511938,0.520151776042727,0.703364446329596,0.135418507022441,,,,,,,,41.9111388431344,,50.8685375276027,,41.9115475087056,,43.7284889569078,5.344053894924982E-002,5.417788768425569E-002,4.448108492134751E-002 
 01/12  08:00:00,-0.208333333333333,89.3166666666667,10.6919302024918,10.2461781052978,0.730609902403169,0.866693167100719,0.391800469415247,,,,,,,,41.6480942864617,,51.4432736055963,,59.9528744778849,,43.1009111848748,5.352685470254141E-002,5.393918258477042E-002,4.484261561176667E-002 
 01/12  09:00:00,5.833333333333333E-002,89.2416666666667,10.3200716381907,9.67746892600361,0.651853826254451,0.688018590201496,0.346895988571866,,,,,,,,43.6465134589899,,65.3701949525632,,78.3488968034392,,47.0491545649594,5.400586643257470E-002,5.399653620175996E-002,4.570676033845861E-002 
 01/12  10:00:00,0.158333333333333,89.0333333333333,10.7492245438701,9.40346099012276,0.693970905283314,0.718835270168591,0.357211801344973,,,,,,,,43.3165197780092,,68.7900855888947,,60.2961276618056,,50.6511723842503,5.396317071917203E-002,5.417379293445215E-002,4.600356312554060E-002 
 01/12  11:00:00,0.2,89.425,10.9064049290226,9.29703343364605,0.717416556540558,0.718832991155758,0.388192013155291,,,,,,,,43.5972471103759,,61.0734891395059,,47.9871088224864,,51.026998461311,5.453867725390860E-002,5.460250785063660E-002,4.709460830570435E-002 
 01/12  12:00:00,0.316666666666667,88.1416666666667,11.1864321336851,9.36084485458507,0.665766596621808,0.766753818816981,0.245781362875143,,,,,,,,43.3705327856518,,55.7640986108782,,46.3286691676399,,49.8588455548101,5.442427969029848E-002,5.459058392009358E-002,4.702190424571229E-002 
 01/12  13:00:00,0.283333333333333,85.3166666666667,10.3453642064367,9.22089285327278,0.992365769082151,1.0691402783799,0.661429447747304,,,,,,,,45.7807182139818,,57.9899190543979,,93.5809529641594,,49.3972233483039,5.530975155948015E-002,5.550986850853815E-002,4.759334324267361E-002 
 01/12  14:00:00,0.141666666666667,84.4,10.7482619985094,9.08840878640883,0.889655597796218,0.794699861072042,0.600537938399319,,,,,,,,43.2267671226606,,63.4551257933569,,74.6492499254709,,49.0691279654267,5.546365847296721E-002,5.544773788611494E-002,4.871087285290129E-002 
 01/12  15:00:00,-7.500000000000000E-002,85.1583333333333,10.8771720412221,8.95169735279608,0.858087599229094,0.825238183505311,0.511476190757502,,,,,,,,43.1168274530686,,59.7549145144299,,48.7838571209736,,49.3194599421826,5.530714230396436E-002,5.528954382835985E-002,4.905151839353972E-002 
 01/12  16:00:00,-0.316666666666667,86.75,10.8364886092102,8.80124748305466,0.770493148446011,0.772609182704252,0.430350385695954,,,,,,,,43.0436083544111,,53.9271426228899,,40.582840119669,,48.8050944833623,5.526076497528878E-002,5.525403311378529E-002,4.912571801680225E-002 
 01/12  17:00:00,-0.458333333333333,88.55,10.8654491264626,8.69316365896379,0.675409707209154,0.714350091785768,0.339784946849838,,,,,,,,43.4103148926513,,51.5408576071441,,38.7339918038183,,48.3766404768762,5.451934317987661E-002,5.466437532806782E-002,4.811334465100296E-002 
 01/12  18:00:00,-0.5,88.1916666666667,11.6148355828293,9.25109979790493,0.679059330308419,0.807480172208321,0.236520759804028,,,,,,,,40.8325798886219,,48.7541519627383,,38.8674482447281,,45.3094089512698,5.449220866366573E-002,5.477692075388015E-002,4.751327406872421E-002 
 01/12  19:00:00,-0.441666666666667,86.2916666666667,11.8235581706852,9.56840890119751,0.909549768623034,1.25072312673028,0.332106691656479,,,,,,,,40.0018354241877,,52.367963960104,,89.1851150593567,,44.4241354372342,5.539527473203882E-002,5.574894283397955E-002,4.753905487979626E-002 
 01/12  20:00:00,-0.341666666666667,85.5,11.1810995601934,9.77399105144082,0.872874646477204,1.11103744712229,0.230454479103802,,,,,,,,40.8315761014474,,62.6719127819758,,53.999269174169,,47.6407645104542,5.595967182116115E-002,5.613583633980373E-002,4.848343937202378E-002 
 01/12  21:00:00,-0.416666666666667,86.6083333333333,11.7405750067084,9.93569148268739,0.758033566002486,0.995938550350518,0.199505015878623,,,,,,,,38.5566205814686,,58.802258484511,,51.1504699535622,,48.6566353573012,5.589400188844480E-002,5.639011009947758E-002,4.905534463109051E-002 
 01/12  22:00:00,-0.5,87.4,11.5027368119379,9.46220484663912,0.562754676808258,0.933512045434727,9.556602587815034E-002,,,,,,,,41.4310045392903,,56.5200001139492,,54.8979780729231,,49.7621467095664,5.525279606247385E-002,5.605874297675523E-002,4.880692912963675E-002 
 01/12  23:00:00,-0.441666666666667,87.4583333333333,10.5462178680501,9.49822955996321,0.654681723373528,0.966946771526347,0.139948498251617,,,,,,,,44.7199209065196,,52.8693381905763,,45.134682001131,,49.1181566683994,5.506890221460869E-002,5.603948915613566E-002,4.856227418719744E-002 
 01/12  24:00:00,-0.575,87.2666666666667,9.92628090663152,9.48622212569237,0.937983982359955,1.15119180458086,0.281715750140658,,,,,,,,45.0896448084454,,50.370750218255,,42.6706917620471,,47.622814096432,5.592812105779225E-002,5.652070808531524E-002,4.901243524526888E-002 
 01/13  01:00:00,-0.7,85.875,9.53268261186968,9.45121485636426,0.88676051747142,1.09190346893593,0.256239520630286,,,,,,,,44.2516133535767,,48.6650011423119,,42.2689922472185,,45.8163195281118,5.652193637257672E-002,5.695433833339700E-002,5.008744869311641E-002 
 01/13  02:00:00,-0.758333333333333,85.0583333333333,9.36790428155359,9.44937646636116,0.763471609631208,0.956756774375386,0.204829374913875,,,,,,,,43.4942805431948,,47.5308075349932,,41.7434657923956,,44.6351008625903,5.574322094120759E-002,5.623933814597194E-002,4.959965661672954E-002 
 01/13  03:00:00,-0.916666666666667,87.2,9.21447662585693,9.44630697983872,0.597832308569056,0.943201095921137,0.109870439482784,,,,,,,,43.6424223815793,,46.7887356968955,,42.1504433847722,,43.7300321560783,5.528996069157823E-002,5.603102599610659E-002,4.907357308795504E-002 
 01/13  04:00:00,-1.175,89.6333333333333,9.12356712442865,9.4560792664445,0.438933320632152,0.868125940799068,3.872980756083981E-002,,,,,,,,44.3513569046873,,46.7628177428793,,43.0914553856101,,43.2676257959489,5.441931210362718E-002,5.570499708709790E-002,4.840202706932791E-002 
 01/13  05:00:00,-1.35833333333333,91.525,9.02583165013202,9.4506374302063,0.387110574801808,0.766474007703025,4.243563052033430E-002,,,,,,,,44.8470170033837,,47.21379081456,,43.5180263968269,,43.4297043605852,5.357546277320051E-002,5.509667900611367E-002,4.747991821862065E-002 
 01/13  06:00:00,-1.4,93.6833333333333,8.93983612874041,9.44235403968918,0.342248539602308,0.673850264457103,4.480838725821066E-002,,,,,,,,45.5831555371005,,47.6626278905185,,44.225605913822,,43.7735313345849,5.265998117484934E-002,5.434519334646377E-002,4.638205044317153E-002 
 01/13  07:00:00,-1.4,94.6,8.85778942159845,9.2911732647832,0.308723551419829,0.687608250492578,3.085355300402899E-002,,,,,,,,46.5122742313727,,50.0193218424393,,45.1984746389894,,44.5620387996113,5.176984287924215E-002,5.372470334530782E-002,4.516377164962776E-002 
 01/13  08:00:00,-1.45833333333333,94.5416666666667,9.51325840927409,9.68301075260534,0.402524787096036,0.841847491392309,7.577228643881086E-002,,,,,,,,43.5128684795829,,53.297493910597,,61.9816615182533,,42.5073212802138,5.136171952584490E-002,5.320746142358228E-002,4.417487265396761E-002 
 01/13  09:00:00,-1.5,94.5,10.1399568524416,9.94922834557127,0.273182831567751,0.658656581166419,8.944656766252720E-004,,,,,,,,41.119181704147,,60.259064182369,,77.8668309834629,,44.6584056778203,5.118223847112144E-002,5.291664929120594E-002,4.342515552187526E-002 
 01/13  10:00:00,-1.44166666666667,94.5583333333333,11.1523924932178,10.2186791345065,0.295696697041969,0.716011732246894,0.0,,,,,,,,39.0022832588882,,63.8178932991078,,55.3978287124059,,50.2809559120628,5.088020641694013E-002,5.339519771562326E-002,4.325607194360123E-002 
 01/13  11:00:00,-1.10833333333333,94.8916666666667,11.7869210248787,10.5375346808421,0.286198730941631,0.630753949960291,1.182521434127408E-002,,,,,,,,38.6378799293607,,59.1951486606385,,43.4484336355232,,50.4496329487411,5.072273236561869E-002,5.325390009092276E-002,4.296376853630529E-002 
 01/13  12:00:00,-0.608333333333333,90.6666666666667,12.4821673149055,10.9498681048618,0.304442987081343,0.573379683260968,6.237187279577017E-002,,,,,,,,38.1080966986805,,53.9639452901335,,40.910734087843,,47.3228102316239,5.055357868035684E-002,5.267845820448378E-002,4.269925057749108E-002 
 01/13  13:00:00,-0.341666666666667,86.3916666666667,12.3120545970525,11.3619342504996,0.537430896996042,0.803692239209707,0.206607864992581,,,,,,,,39.0985592125609,,55.8327356120993,,75.2449933775114,,45.2323102735763,5.151440336198604E-002,5.228624253230382E-002,4.281864208709640E-002 
 01/13  14:00:00,-0.183333333333333,84.6083333333333,14.1616173849757,12.2890439276819,0.291834892688358,0.572474583138455,5.832020929951199E-002,,,,,,,,35.634007293327,,63.2575073771081,,64.6218546222988,,45.395726291976,5.104236521642430E-002,5.235368742579658E-002,4.273131062322711E-002 
 01/13  15:00:00,0.308333333333333,83.4916666666667,15.3063215792256,12.963224124735,0.305296370810576,0.547479903813329,8.322519644790960E-002,,,,,,,,36.3012920134843,,59.8182443241432,,46.0129388996576,,44.752391698854,5.037034591038278E-002,5.209690517198290E-002,4.278589121530060E-002 
 01/13  16:00:00,0.308333333333333,86.175,15.4056291306269,13.1150645653258,0.427829641544456,0.541803110393485,0.146301639375185,,,,,,,,36.8665878977376,,55.0714083220485,,37.5087305676141,,43.1410565234261,5.086171653221277E-002,5.202564417533508E-002,4.313630671384058E-002 
 01/13  17:00:00,-7.500000000000000E-002,90.2833333333333,14.7533969466464,12.7541453201073,0.483734411011148,0.535076216208308,0.183246432044195,,,,,,,,38.0695056226633,,50.9721395116073,,35.0849074882611,,42.3629460785092,5.160839582272290E-002,5.203898077658017E-002,4.345670658698301E-002 
