"""Fabric",,,,,Yes,0,Yes,,,,,,,,,,,,,,,,,,
Fabric115,0,Gas_Hob,,0,No,0.8,No,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.3.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric116,0,Gas_Hob,,0,No,0.8,No,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric117,0,Gas_Hob,,0,No,0.8,No,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric118,0,Gas_Hob,,0,No,0.8,No,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric119,0,Gas_Hob,,0,No,0.8,No,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,0.45.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric120,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.25.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric121,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.25.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric122,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric123,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric124,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric125,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_GRAN,Single_Brick_Internal_Wall,0.45.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric126,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.3.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric127,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.3.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric128,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.3.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric129,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric130,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric131,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric132,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric133,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric134,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric135,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric136,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric137,0,Gas_Hob,,0,No,0.8,No,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.4.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.35.PITCH_LOFTFLOOR,0.35.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,Yes,0.45.STONE_SAND,Single_Brick_Internal_Wall,0.45.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric138,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric139,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric140,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric141,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric142,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric143,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric144,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric145,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric146,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric147,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric148,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric149,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric150,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric151,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric152,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric153,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric154,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric155,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric156,0,Gas_Hob,,0,No,0.8,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.45.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric157,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric158,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric159,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric160,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric161,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric162,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric163,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric164,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric165,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric166,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric167,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric168,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric169,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric170,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric171,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.45.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric172,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.45.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric173,0,Gas_Hob,,0,No,0.8,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.45.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,0.5.CAVITY_INS,Single_Brick_Internal_Wall,0.5.CAVITY_INS,Single_Brick_Internal_Wall,Curtains,Yes,Yes
